dummy,dummy,dummy,Wind_on,Wind_off,Solar
2013,IND,h4484,0.425685578,0,0
2013,IND,h4485,0.392583129,0,0
2013,IND,h4486,0.377383673,0,0
2013,IND,h4487,0.351361429,0,0
2013,IND,h4488,0.328490748,0,0
2013,IND,h4489,0.311988367,0,0
2013,IND,h4490,0.307493469,0,0
2013,IND,h4491,0.28533619,0,0
2013,IND,h4492,0.254237279,0,0
2013,IND,h4493,0.23249483,0,0
2013,IND,h4494,0.208075986,0,0
2013,IND,h4495,0.178145306,0,0.04
2013,IND,h4496,0.245530612,0,0.19
2013,IND,h4497,0.288871293,0,0.38
2013,IND,h4498,0.301125306,0,0.54
2013,IND,h4499,0.311991905,0,0.69
2013,IND,h4500,0.316529048,0,0.73
2013,IND,h4501,0.316720884,0,0.76
2013,IND,h4502,0.320607347,0,0.63
2013,IND,h4503,0.337003333,0,0.52
2013,IND,h4504,0.34928102,0,0.4
2013,IND,h4505,0.340046599,0,0.24
2013,IND,h4506,0.315532381,0,0.11
2013,IND,h4507,0.333230408,0,0.02
2013,IND,h4508,0.353849388,0,0
2013,IND,h4509,0.351820544,0,0
2013,IND,h4510,0.356563741,0,0
2013,IND,h4511,0.346884694,0,0
2013,IND,h4512,0.342694558,0,0
2013,IND,h4513,0.333035986,0,0
2013,IND,h4514,0.329505442,0,0
2013,IND,h4515,0.325554082,0,0
2013,IND,h4516,0.318963469,0,0
2013,IND,h4517,0.30128483,0,0
2013,IND,h4518,0.266564218,0,0
2013,IND,h4519,0.219774966,0,0.04
2013,IND,h4520,0.315320952,0,0.18
2013,IND,h4521,0.34646551,0,0.37
2013,IND,h4522,0.331406122,0,0.5
2013,IND,h4523,0.305337619,0,0.67
2013,IND,h4524,0.284977823,0,0.75
2013,IND,h4525,0.26938483,0,0.68
2013,IND,h4526,0.261089592,0,0.66
2013,IND,h4527,0.265087279,0,0.63
2013,IND,h4528,0.271828299,0,0.35
2013,IND,h4529,0.267297891,0,0.27
2013,IND,h4530,0.253957075,0,0.13
2013,IND,h4531,0.237423605,0,0.02
2013,IND,h4532,0.233091973,0,0
2013,IND,h4533,0.243334762,0,0
2013,IND,h4534,0.25490932,0,0
2013,IND,h4535,0.268290136,0,0
2013,IND,h4536,0.287225034,0,0
2013,IND,h4537,0.297623878,0,0
2013,IND,h4538,0.291875986,0,0
2013,IND,h4539,0.2589,0,0
2013,IND,h4540,0.222306054,0,0
2013,IND,h4541,0.191560544,0,0
2013,IND,h4542,0.173130748,0,0
2013,IND,h4543,0.144945782,0,0.04
2013,IND,h4544,0.173381905,0,0.17
2013,IND,h4545,0.208886803,0,0.35
2013,IND,h4546,0.23000932,0,0.53
2013,IND,h4547,0.236872245,0,0.65
2013,IND,h4548,0.234284898,0,0.7
2013,IND,h4549,0.231061837,0,0.69
2013,IND,h4550,0.234906054,0,0.61
2013,IND,h4551,0.259691224,0,0.57
2013,IND,h4552,0.300800952,0,0.49
2013,IND,h4553,0.334787823,0,0.31
2013,IND,h4554,0.351208844,0,0.14
2013,IND,h4555,0.339080272,0,0.02
2013,IND,h4556,0.33026932,0,0
2013,IND,h4557,0.342063333,0,0
2013,IND,h4558,0.354814626,0,0
2013,IND,h4559,0.361859592,0,0
2013,IND,h4560,0.363317891,0,0
2013,IND,h4561,0.366090068,0,0
2013,IND,h4562,0.366477007,0,0
2013,IND,h4563,0.342402449,0,0
2013,IND,h4564,0.314313265,0,0
2013,IND,h4565,0.284899252,0,0
2013,IND,h4566,0.259494422,0,0
2013,IND,h4567,0.244268095,0,0.04
2013,IND,h4568,0.241207687,0,0.17
2013,IND,h4569,0.22215483,0,0.36
2013,IND,h4570,0.220409116,0,0.52
2013,IND,h4571,0.231594762,0,0.65
2013,IND,h4572,0.251600272,0,0.66
2013,IND,h4573,0.278846599,0,0.66
2013,IND,h4574,0.307851973,0,0.57
2013,IND,h4575,0.334561293,0,0.46
2013,IND,h4576,0.351644014,0,0.45
2013,IND,h4577,0.366323946,0,0.26
2013,IND,h4578,0.365337211,0,0.12
2013,IND,h4579,0.352741837,0,0.02
2013,IND,h4580,0.358314286,0,0
2013,IND,h4581,0.383996463,0,0
2013,IND,h4582,0.406821429,0,0
2013,IND,h4583,0.434645578,0,0
2013,IND,h4584,0.467328163,0,0
2013,IND,h4585,0.48857483,0,0
2013,IND,h4586,0.485734762,0,0
2013,IND,h4587,0.463065578,0,0
2013,IND,h4588,0.448831088,0,0
2013,IND,h4589,0.452625646,0,0
2013,IND,h4590,0.465037891,0,0
2013,IND,h4591,0.460274286,0,0.04
2013,IND,h4592,0.488068639,0,0.11
2013,IND,h4593,0.497756871,0,0.28
2013,IND,h4594,0.493080748,0,0.34
2013,IND,h4595,0.483292517,0,0.51
2013,IND,h4596,0.476007891,0,0.62
2013,IND,h4597,0.473262109,0,0.61
2013,IND,h4598,0.473911973,0,0.51
2013,IND,h4599,0.487212381,0,0.5
2013,IND,h4600,0.502648231,0,0.37
2013,IND,h4601,0.500281361,0,0.26
2013,IND,h4602,0.460668503,0,0.12
2013,IND,h4603,0.429409184,0,0.01
2013,IND,h4604,0.431011429,0,0
2013,IND,h4605,0.432935442,0,0
2013,IND,h4606,0.447235918,0,0
2013,IND,h4607,0.465416463,0,0
2013,IND,h4608,0.500571429,0,0
2013,IND,h4609,0.529538163,0,0
2013,IND,h4610,0.541791973,0,0
2013,IND,h4611,0.525736463,0,0
2013,IND,h4612,0.503372857,0,0
2013,IND,h4613,0.497764694,0,0
2013,IND,h4614,0.501312041,0,0
2013,IND,h4615,0.498829456,0,0.03
2013,IND,h4616,0.534538231,0,0.15
2013,IND,h4617,0.552712789,0,0.33
2013,IND,h4618,0.555950748,0,0.49
2013,IND,h4619,0.559104694,0,0.56
2013,IND,h4620,0.572297619,0,0.61
2013,IND,h4621,0.592583741,0,0.6
2013,IND,h4622,0.60931898,0,0.55
2013,IND,h4623,0.622494966,0,0.57
2013,IND,h4624,0.624733061,0,0.46
2013,IND,h4625,0.612045306,0,0.32
2013,IND,h4626,0.583501905,0,0.14
2013,IND,h4627,0.546465918,0,0.02
2013,IND,h4628,0.532778163,0,0
2013,IND,h4629,0.55396449,0,0
2013,IND,h4630,0.570138367,0,0
2013,IND,h4631,0.585603673,0,0
2013,IND,h4632,0.611521361,0,0
2013,IND,h4633,0.639265714,0,0
2013,IND,h4634,0.649941565,0,0
2013,IND,h4635,0.628119728,0,0
2013,IND,h4636,0.592441769,0,0
2013,IND,h4637,0.550940068,0,0
2013,IND,h4638,0.498221156,0,0
2013,IND,h4639,0.484664286,0,0.04
2013,IND,h4640,0.518872109,0,0.16
2013,IND,h4641,0.544709864,0,0.3
2013,IND,h4642,0.544129252,0,0.53
2013,IND,h4643,0.533781565,0,0.59
2013,IND,h4644,0.542236327,0,0.63
2013,IND,h4645,0.567075034,0,0.7
2013,IND,h4646,0.588882109,0,0.73
2013,IND,h4647,0.607791905,0,0.56
2013,IND,h4648,0.622512993,0,0.5
2013,IND,h4649,0.624592653,0,0.33
2013,IND,h4650,0.595327483,0,0.15
2013,IND,h4651,0.539556803,0,0.02
2013,IND,h4652,0.486154422,0,0
2013,IND,h4653,0.455483197,0,0
2013,IND,h4654,0.44016966,0,0
2013,IND,h4655,0.436985578,0,0
2013,IND,h4656,0.427635034,0,0
2013,IND,h4657,0.432129048,0,0
2013,IND,h4658,0.425153537,0,0
2013,IND,h4659,0.419630952,0,0
2013,IND,h4660,0.415063605,0,0
2013,IND,h4661,0.410730204,0,0
2013,IND,h4662,0.396442857,0,0
2013,IND,h4663,0.380404898,0,0.04
2013,IND,h4664,0.423792313,0,0.16
2013,IND,h4665,0.426148707,0,0.29
2013,IND,h4666,0.427457279,0,0.4
2013,IND,h4667,0.43031102,0,0.51
2013,IND,h4668,0.426632177,0,0.65
2013,IND,h4669,0.42017034,0,0.62
2013,IND,h4670,0.421219048,0,0.51
2013,IND,h4671,0.429208639,0,0.44
2013,IND,h4672,0.45335585,0,0.34
2013,IND,h4673,0.464915782,0,0.25
2013,IND,h4674,0.428368639,0,0.13
2013,IND,h4675,0.38590585,0,0.02
2013,IND,h4676,0.374198639,0,0
2013,IND,h4677,0.36577415,0,0
2013,IND,h4678,0.363785374,0,0
2013,IND,h4679,0.370857483,0,0
2013,IND,h4680,0.379497619,0,0
2013,IND,h4681,0.385677279,0,0
2013,IND,h4682,0.407661156,0,0
2013,IND,h4683,0.419096463,0,0
2013,IND,h4684,0.423960952,0,0
2013,IND,h4685,0.418474966,0,0
2013,IND,h4686,0.415530952,0,0
2013,IND,h4687,0.444682177,0,0.03
2013,IND,h4688,0.516495034,0,0.17
2013,IND,h4689,0.503789592,0,0.32
2013,IND,h4690,0.457493265,0,0.49
2013,IND,h4691,0.417357959,0,0.61
2013,IND,h4692,0.398671905,0,0.68
2013,IND,h4693,0.392916054,0,0.71
2013,IND,h4694,0.390241701,0,0.7
2013,IND,h4695,0.400185102,0,0.53
2013,IND,h4696,0.413432653,0,0.53
2013,IND,h4697,0.418339592,0,0.32
2013,IND,h4698,0.387784422,0,0.13
2013,IND,h4699,0.343060952,0,0.01
2013,IND,h4700,0.340877279,0,0
2013,IND,h4701,0.361457415,0,0
2013,IND,h4702,0.373885306,0,0
2013,IND,h4703,0.383259048,0,0
2013,IND,h4704,0.424062109,0,0
2013,IND,h4705,0.429203673,0,0
2013,IND,h4706,0.446125238,0,0
2013,IND,h4707,0.443015646,0,0
2013,IND,h4708,0.430604694,0,0
2013,IND,h4709,0.426530748,0,0
2013,IND,h4710,0.430346463,0,0
2013,IND,h4711,0.427188503,0,0.04
2013,IND,h4712,0.470271497,0,0.14
2013,IND,h4713,0.453182313,0,0.37
2013,IND,h4714,0.439270748,0,0.44
2013,IND,h4715,0.425834966,0,0.53
2013,IND,h4716,0.40974415,0,0.6
2013,IND,h4717,0.39573415,0,0.62
2013,IND,h4718,0.386357551,0,0.6
2013,IND,h4719,0.388383401,0,0.41
2013,IND,h4720,0.388979116,0,0.42
2013,IND,h4721,0.378881156,0,0.23
2013,IND,h4722,0.359547143,0,0.11
2013,IND,h4723,0.353334014,0,0.01
2013,IND,h4724,0.402627347,0,0
2013,IND,h4725,0.429137347,0,0
2013,IND,h4726,0.439928231,0,0
2013,IND,h4727,0.42605483,0,0
2013,IND,h4728,0.446287687,0,0
2013,IND,h4729,0.483328231,0,0
2013,IND,h4730,0.510815442,0,0
2013,IND,h4731,0.524207143,0,0
2013,IND,h4732,0.495992313,0,0
2013,IND,h4733,0.448352993,0,0
2013,IND,h4734,0.379494218,0,0
2013,IND,h4735,0.341383469,0,0.03
2013,IND,h4736,0.382541973,0,0.17
2013,IND,h4737,0.370537823,0,0.33
2013,IND,h4738,0.353698231,0,0.53
2013,IND,h4739,0.336012449,0,0.64
2013,IND,h4740,0.328239524,0,0.69
2013,IND,h4741,0.344051565,0,0.7
2013,IND,h4742,0.374294286,0,0.72
2013,IND,h4743,0.409437347,0,0.57
2013,IND,h4744,0.429818231,0,0.49
2013,IND,h4745,0.433817347,0,0.27
2013,IND,h4746,0.419855102,0,0.12
2013,IND,h4747,0.435969592,0,0.01
2013,IND,h4748,0.466886871,0,0
2013,IND,h4749,0.462316871,0,0
2013,IND,h4750,0.456786531,0,0
2013,IND,h4751,0.44504415,0,0
2013,IND,h4752,0.469396871,0,0
2013,IND,h4753,0.500272925,0,0
2013,IND,h4754,0.515635102,0,0
2013,IND,h4755,0.490413946,0,0
2013,IND,h4756,0.444954014,0,0
2013,IND,h4757,0.399000816,0,0
2013,IND,h4758,0.363315578,0,0
2013,IND,h4759,0.35874483,0,0.03
2013,IND,h4760,0.468928027,0,0.15
2013,IND,h4761,0.509494694,0,0.35
2013,IND,h4762,0.51515898,0,0.48
2013,IND,h4763,0.514752789,0,0.64
2013,IND,h4764,0.516009456,0,0.65
2013,IND,h4765,0.524339456,0,0.7
2013,IND,h4766,0.532421837,0,0.63
2013,IND,h4767,0.553566395,0,0.67
2013,IND,h4768,0.580220204,0,0.47
2013,IND,h4769,0.597100272,0,0.28
2013,IND,h4770,0.58962483,0,0.14
2013,IND,h4771,0.570983605,0,0.02
2013,IND,h4772,0.561869252,0,0
2013,IND,h4773,0.568914082,0,0
2013,IND,h4774,0.577365714,0,0
2013,IND,h4775,0.593646122,0,0
2013,IND,h4776,0.626501429,0,0
2013,IND,h4777,0.652885714,0,0
2013,IND,h4778,0.653296327,0,0
2013,IND,h4779,0.614891429,0,0
2013,IND,h4780,0.560344558,0,0
2013,IND,h4781,0.513685442,0,0
2013,IND,h4782,0.475968707,0,0
2013,IND,h4783,0.487039456,0,0.03
2013,IND,h4784,0.600190476,0,0.16
2013,IND,h4785,0.641138299,0,0.35
2013,IND,h4786,0.656576463,0,0.51
2013,IND,h4787,0.663823401,0,0.56
2013,IND,h4788,0.676502449,0,0.59
2013,IND,h4789,0.690599252,0,0.71
2013,IND,h4790,0.701241088,0,0.73
2013,IND,h4791,0.707167415,0,0.57
2013,IND,h4792,0.708859796,0,0.42
2013,IND,h4793,0.693167075,0,0.31
2013,IND,h4794,0.64851483,0,0.13
2013,IND,h4795,0.623133333,0,0.01
2013,IND,h4796,0.615970612,0,0
2013,IND,h4797,0.622555238,0,0
2013,IND,h4798,0.642713946,0,0
2013,IND,h4799,0.662148503,0,0
2013,IND,h4800,0.68155449,0,0
2013,IND,h4801,0.69508449,0,0
2013,IND,h4802,0.695919048,0,0
2013,IND,h4803,0.683943605,0,0
2013,IND,h4804,0.656344898,0,0
2013,IND,h4805,0.625182857,0,0
2013,IND,h4806,0.601032381,0,0
2013,IND,h4807,0.561108163,0,0.03
2013,IND,h4808,0.612111088,0,0.15
2013,IND,h4809,0.660612449,0,0.34
2013,IND,h4810,0.675531565,0,0.47
2013,IND,h4811,0.667638095,0,0.52
2013,IND,h4812,0.654499252,0,0.56
2013,IND,h4813,0.645472857,0,0.67
2013,IND,h4814,0.647590612,0,0.66
2013,IND,h4815,0.645173878,0,0.57
2013,IND,h4816,0.637168912,0,0.47
2013,IND,h4817,0.616238367,0,0.27
2013,IND,h4818,0.575796259,0,0.13
2013,IND,h4819,0.551836735,0,0.01
2013,IND,h4820,0.555097007,0,0
2013,IND,h4821,0.567789048,0,0
2013,IND,h4822,0.59750898,0,0
2013,IND,h4823,0.609418367,0,0
2013,IND,h4824,0.614122585,0,0
2013,IND,h4825,0.609519116,0,0
2013,IND,h4826,0.586219932,0,0
2013,IND,h4827,0.556577279,0,0
2013,IND,h4828,0.532268776,0,0
2013,IND,h4829,0.517798912,0,0
2013,IND,h4830,0.507443537,0,0
2013,IND,h4831,0.508178027,0,0.03
2013,IND,h4832,0.554535578,0,0.13
2013,IND,h4833,0.611131565,0,0.25
2013,IND,h4834,0.622993946,0,0.34
2013,IND,h4835,0.619273197,0,0.5
2013,IND,h4836,0.61889068,0,0.56
2013,IND,h4837,0.624378639,0,0.57
2013,IND,h4838,0.631209456,0,0.56
2013,IND,h4839,0.633794286,0,0.47
2013,IND,h4840,0.621403469,0,0.44
2013,IND,h4841,0.598763401,0,0.3
2013,IND,h4842,0.556167483,0,0.1
2013,IND,h4843,0.537665986,0,0.02
2013,IND,h4844,0.559516395,0,0
2013,IND,h4845,0.579893741,0,0
2013,IND,h4846,0.589661837,0,0
2013,IND,h4847,0.595582381,0,0
2013,IND,h4848,0.59546619,0,0
2013,IND,h4849,0.595943946,0,0
2013,IND,h4850,0.574641565,0,0
2013,IND,h4851,0.555491633,0,0
2013,IND,h4852,0.536631088,0,0
2013,IND,h4853,0.516390408,0,0
2013,IND,h4854,0.484548844,0,0
2013,IND,h4855,0.453071293,0,0.03
2013,IND,h4856,0.547131837,0,0.14
2013,IND,h4857,0.577692245,0,0.31
2013,IND,h4858,0.594742789,0,0.45
2013,IND,h4859,0.605581156,0,0.59
2013,IND,h4860,0.61432,0,0.59
2013,IND,h4861,0.62624449,0,0.58
2013,IND,h4862,0.631796599,0,0.58
2013,IND,h4863,0.631347823,0,0.45
2013,IND,h4864,0.624569184,0,0.42
2013,IND,h4865,0.601932993,0,0.21
2013,IND,h4866,0.54691068,0,0.12
2013,IND,h4867,0.503906871,0,0.01
2013,IND,h4868,0.476608639,0,0
2013,IND,h4869,0.483257143,0,0
2013,IND,h4870,0.486464286,0,0
2013,IND,h4871,0.484457007,0,0
2013,IND,h4872,0.468789048,0,0
2013,IND,h4873,0.455579456,0,0
2013,IND,h4874,0.456065918,0,0
2013,IND,h4875,0.454679864,0,0
2013,IND,h4876,0.467706327,0,0
2013,IND,h4877,0.473893605,0,0
2013,IND,h4878,0.460579932,0,0
2013,IND,h4879,0.410428503,0,0.03
2013,IND,h4880,0.528518367,0,0.16
2013,IND,h4881,0.615431565,0,0.3
2013,IND,h4882,0.64187381,0,0.42
2013,IND,h4883,0.654900204,0,0.51
2013,IND,h4884,0.672625714,0,0.52
2013,IND,h4885,0.697853537,0,0.62
2013,IND,h4886,0.715379184,0,0.59
2013,IND,h4887,0.718991565,0,0.44
2013,IND,h4888,0.716829864,0,0.28
2013,IND,h4889,0.70274898,0,0.24
2013,IND,h4890,0.65307102,0,0.13
2013,IND,h4891,0.599950204,0,0.01
2013,IND,h4892,0.583413946,0,0
2013,IND,h4893,0.581113537,0,0
2013,IND,h4894,0.578470748,0,0
2013,IND,h4895,0.58825966,0,0
2013,IND,h4896,0.603917823,0,0
2013,IND,h4897,0.607386395,0,0
2013,IND,h4898,0.614093401,0,0
2013,IND,h4899,0.601832653,0,0
2013,IND,h4900,0.589763946,0,0
2013,IND,h4901,0.578412857,0,0
2013,IND,h4902,0.576368844,0,0
2013,IND,h4903,0.582893061,0,0.03
2013,IND,h4904,0.660188435,0,0.16
2013,IND,h4905,0.722861429,0,0.35
2013,IND,h4906,0.743690136,0,0.46
2013,IND,h4907,0.744245714,0,0.52
2013,IND,h4908,0.74463,0,0.66
2013,IND,h4909,0.74980102,0,0.67
2013,IND,h4910,0.753728571,0,0.66
2013,IND,h4911,0.754856599,0,0.53
2013,IND,h4912,0.745108912,0,0.4
2013,IND,h4913,0.709579388,0,0.29
2013,IND,h4914,0.655617143,0,0.1
2013,IND,h4915,0.630524898,0,0.02
2013,IND,h4916,0.623635034,0,0
2013,IND,h4917,0.635377279,0,0
2013,IND,h4918,0.652708163,0,0
2013,IND,h4919,0.652133469,0,0
2013,IND,h4920,0.636597075,0,0
2013,IND,h4921,0.641229456,0,0
2013,IND,h4922,0.646031837,0,0
2013,IND,h4923,0.658677619,0,0
2013,IND,h4924,0.653597619,0,0
2013,IND,h4925,0.645372993,0,0
2013,IND,h4926,0.642079048,0,0
2013,IND,h4927,0.601186463,0,0.03
2013,IND,h4928,0.661934762,0,0.14
2013,IND,h4929,0.74644483,0,0.3
2013,IND,h4930,0.774747687,0,0.42
2013,IND,h4931,0.782088844,0,0.56
2013,IND,h4932,0.786873878,0,0.55
2013,IND,h4933,0.792797347,0,0.58
2013,IND,h4934,0.797256395,0,0.49
2013,IND,h4935,0.796906667,0,0.4
2013,IND,h4936,0.78982,0,0.34
2013,IND,h4937,0.760859388,0,0.21
2013,IND,h4938,0.718205306,0,0.11
2013,IND,h4939,0.709464966,0,0.01
2013,IND,h4940,0.714055306,0,0
2013,IND,h4941,0.716082857,0,0
2013,IND,h4942,0.717200136,0,0
2013,IND,h4943,0.716676054,0,0
2013,IND,h4944,0.715992517,0,0
2013,IND,h4945,0.717817143,0,0
2013,IND,h4946,0.718466735,0,0
2013,IND,h4947,0.713241293,0,0
2013,IND,h4948,0.707265714,0,0
2013,IND,h4949,0.696778163,0,0
2013,IND,h4950,0.673504966,0,0
2013,IND,h4951,0.643285306,0,0.03
2013,IND,h4952,0.670262381,0,0.13
2013,IND,h4953,0.698350476,0,0.3
2013,IND,h4954,0.718045646,0,0.39
2013,IND,h4955,0.72701381,0,0.59
2013,IND,h4956,0.732943401,0,0.63
2013,IND,h4957,0.739600204,0,0.58
2013,IND,h4958,0.750335034,0,0.47
2013,IND,h4959,0.756557279,0,0.48
2013,IND,h4960,0.745120408,0,0.38
2013,IND,h4961,0.714021293,0,0.2
2013,IND,h4962,0.656201701,0,0.12
2013,IND,h4963,0.612422653,0,0.01
2013,IND,h4964,0.602082109,0,0
2013,IND,h4965,0.592754694,0,0
2013,IND,h4966,0.593448639,0,0
2013,IND,h4967,0.60457068,0,0
2013,IND,h4968,0.617256599,0,0
2013,IND,h4969,0.623363537,0,0
2013,IND,h4970,0.612571769,0,0
2013,IND,h4971,0.587643537,0,0
2013,IND,h4972,0.574045646,0,0
2013,IND,h4973,0.55261966,0,0
2013,IND,h4974,0.528571293,0,0
2013,IND,h4975,0.508515646,0,0.03
2013,IND,h4976,0.621994218,0,0.12
2013,IND,h4977,0.69495102,0,0.22
2013,IND,h4978,0.729428231,0,0.35
2013,IND,h4979,0.742449728,0,0.39
2013,IND,h4980,0.752487959,0,0.45
2013,IND,h4981,0.761047279,0,0.43
2013,IND,h4982,0.766028707,0,0.39
2013,IND,h4983,0.768323605,0,0.38
2013,IND,h4984,0.771254966,0,0.24
2013,IND,h4985,0.760916122,0,0.22
2013,IND,h4986,0.707133061,0,0.09
2013,IND,h4987,0.654330272,0,0.01
2013,IND,h4988,0.635381565,0,0
2013,IND,h4989,0.610793537,0,0
2013,IND,h4990,0.579934286,0,0
2013,IND,h4991,0.578772585,0,0
2013,IND,h4992,0.576822721,0,0
2013,IND,h4993,0.580236122,0,0
2013,IND,h4994,0.586661633,0,0
2013,IND,h4995,0.58623551,0,0
2013,IND,h4996,0.55322415,0,0
2013,IND,h4997,0.520562109,0,0
2013,IND,h4998,0.489262313,0,0
2013,IND,h4999,0.461515374,0,0.02
2013,IND,h5000,0.562487823,0,0.11
2013,IND,h5001,0.622044354,0,0.25
2013,IND,h5002,0.643523537,0,0.39
2013,IND,h5003,0.652677347,0,0.46
2013,IND,h5004,0.661010544,0,0.44
2013,IND,h5005,0.669737823,0,0.49
2013,IND,h5006,0.679307755,0,0.47
2013,IND,h5007,0.690115442,0,0.36
2013,IND,h5008,0.693075374,0,0.43
2013,IND,h5009,0.667850952,0,0.22
2013,IND,h5010,0.61743034,0,0.12
2013,IND,h5011,0.60007517,0,0.01
2013,IND,h5012,0.60883898,0,0
2013,IND,h5013,0.624783129,0,0
2013,IND,h5014,0.625690884,0,0
2013,IND,h5015,0.624627619,0,0
2013,IND,h5016,0.639660476,0,0
2013,IND,h5017,0.656327755,0,0
2013,IND,h5018,0.65588932,0,0
2013,IND,h5019,0.621987755,0,0
2013,IND,h5020,0.575540408,0,0
2013,IND,h5021,0.537649388,0,0
2013,IND,h5022,0.518797755,0,0
2013,IND,h5023,0.49596517,0,0.02
2013,IND,h5024,0.526927279,0,0.13
2013,IND,h5025,0.573264218,0,0.28
2013,IND,h5026,0.582195238,0,0.39
2013,IND,h5027,0.586486327,0,0.53
2013,IND,h5028,0.596194762,0,0.64
2013,IND,h5029,0.608221701,0,0.51
2013,IND,h5030,0.620010884,0,0.67
2013,IND,h5031,0.628436599,0,0.42
2013,IND,h5032,0.629952449,0,0.38
2013,IND,h5033,0.60982932,0,0.27
2013,IND,h5034,0.574448571,0,0.13
2013,IND,h5035,0.563259864,0,0.02
2013,IND,h5036,0.568787959,0,0
2013,IND,h5037,0.58342,0,0
2013,IND,h5038,0.608549864,0,0
2013,IND,h5039,0.630105102,0,0
2013,IND,h5040,0.636436599,0,0
2013,IND,h5041,0.638736259,0,0
2013,IND,h5042,0.619803401,0,0
2013,IND,h5043,0.590050748,0,0
2013,IND,h5044,0.567903537,0,0
2013,IND,h5045,0.540667143,0,0
2013,IND,h5046,0.481992245,0,0
2013,IND,h5047,0.408739592,0,0.03
2013,IND,h5048,0.440940408,0,0.16
2013,IND,h5049,0.480958231,0,0.31
2013,IND,h5050,0.492260476,0,0.47
2013,IND,h5051,0.500785306,0,0.5
2013,IND,h5052,0.51043102,0,0.68
2013,IND,h5053,0.519596531,0,0.56
2013,IND,h5054,0.523633878,0,0.71
2013,IND,h5055,0.530909048,0,0.61
2013,IND,h5056,0.538670816,0,0.49
2013,IND,h5057,0.537407619,0,0.3
2013,IND,h5058,0.514782041,0,0.14
2013,IND,h5059,0.504618299,0,0.02
2013,IND,h5060,0.499290816,0,0
2013,IND,h5061,0.503158707,0,0
2013,IND,h5062,0.518385238,0,0
2013,IND,h5063,0.537472789,0,0
2013,IND,h5064,0.544329456,0,0
2013,IND,h5065,0.529807007,0,0
2013,IND,h5066,0.508825102,0,0
2013,IND,h5067,0.482585034,0,0
2013,IND,h5068,0.435788912,0,0
2013,IND,h5069,0.392374422,0,0
2013,IND,h5070,0.376604218,0,0
2013,IND,h5071,0.367933129,0,0.03
2013,IND,h5072,0.49126551,0,0.15
2013,IND,h5073,0.531147075,0,0.31
2013,IND,h5074,0.537273333,0,0.47
2013,IND,h5075,0.543655102,0,0.63
2013,IND,h5076,0.549572585,0,0.76
2013,IND,h5077,0.553002109,0,0.72
2013,IND,h5078,0.555419728,0,0.58
2013,IND,h5079,0.559207959,0,0.45
2013,IND,h5080,0.562009592,0,0.46
2013,IND,h5081,0.554480136,0,0.3
2013,IND,h5082,0.513517755,0,0.13
2013,IND,h5083,0.47606,0,0.02
2013,IND,h5084,0.46170517,0,0
2013,IND,h5085,0.459555442,0,0
2013,IND,h5086,0.457437823,0,0
2013,IND,h5087,0.456638163,0,0
2013,IND,h5088,0.462832449,0,0
2013,IND,h5089,0.475368503,0,0
2013,IND,h5090,0.464705374,0,0
2013,IND,h5091,0.451150816,0,0
2013,IND,h5092,0.443951088,0,0
2013,IND,h5093,0.434124558,0,0
2013,IND,h5094,0.419148707,0,0
2013,IND,h5095,0.405798503,0,0.03
2013,IND,h5096,0.513062177,0,0.16
2013,IND,h5097,0.534702313,0,0.38
2013,IND,h5098,0.537697279,0,0.53
2013,IND,h5099,0.538953878,0,0.62
2013,IND,h5100,0.540469864,0,0.59
2013,IND,h5101,0.540077959,0,0.56
2013,IND,h5102,0.537537959,0,0.6
2013,IND,h5103,0.545489592,0,0.49
2013,IND,h5104,0.562838299,0,0.44
2013,IND,h5105,0.570246054,0,0.19
2013,IND,h5106,0.538637551,0,0.1
2013,IND,h5107,0.500717687,0,0.01
2013,IND,h5108,0.472256395,0,0
2013,IND,h5109,0.446666871,0,0
2013,IND,h5110,0.437741429,0,0
2013,IND,h5111,0.43381415,0,0
2013,IND,h5112,0.436663265,0,0
2013,IND,h5113,0.434840136,0,0
2013,IND,h5114,0.442819116,0,0
2013,IND,h5115,0.443650204,0,0
2013,IND,h5116,0.434523878,0,0
2013,IND,h5117,0.43768517,0,0
2013,IND,h5118,0.442497075,0,0
2013,IND,h5119,0.432787143,0,0.03
2013,IND,h5120,0.519094762,0,0.17
2013,IND,h5121,0.549294626,0,0.34
2013,IND,h5122,0.56541898,0,0.53
2013,IND,h5123,0.58075898,0,0.55
2013,IND,h5124,0.597981701,0,0.54
2013,IND,h5125,0.617850952,0,0.62
2013,IND,h5126,0.634324626,0,0.68
2013,IND,h5127,0.652296735,0,0.46
2013,IND,h5128,0.661622109,0,0.43
2013,IND,h5129,0.651731837,0,0.32
2013,IND,h5130,0.619240204,0,0.11
2013,IND,h5131,0.58618034,0,0.01
2013,IND,h5132,0.58662483,0,0
2013,IND,h5133,0.572962993,0,0
2013,IND,h5134,0.564481429,0,0
2013,IND,h5135,0.555705374,0,0
2013,IND,h5136,0.56032068,0,0
2013,IND,h5137,0.570032041,0,0
2013,IND,h5138,0.571699932,0,0
2013,IND,h5139,0.568285238,0,0
2013,IND,h5140,0.567270136,0,0
2013,IND,h5141,0.563727755,0,0
2013,IND,h5142,0.55612381,0,0
2013,IND,h5143,0.527012517,0,0.03
2013,IND,h5144,0.600326939,0,0.14
2013,IND,h5145,0.673584626,0,0.31
2013,IND,h5146,0.687598367,0,0.36
