dummy,dummy,PR_up,PR_do,SR_up,SR_do,MR_up,MR_do
2013,h4949,0.05,0.05,0.165197075,0.074385095,0.016374213,0.008568054
2013,h4950,0.05,0.05,0.169267097,0.074966349,0.016374213,0.008568054
2013,h4951,0.05,0.05,0.177965088,0.074986743,0.016796021,0.008568054
2013,h4952,0.05,0.05,0.18582616,0.075466022,0.016796021,0.008107818
2013,h4953,0.05,0.05,0.189587319,0.074583945,0.016796021,0.007026264
2013,h4954,0.05,0.05,0.190723139,0.074497267,0.016796021,0.006358922
2013,h4955,0.05,0.05,0.189577355,0.074094469,0.016796021,0.007432806
2013,h4956,0.05,0.05,0.182747489,0.072901371,0.016145231,0.008257394
2013,h4957,0.05,0.05,0.179354974,0.069862539,0.016145231,0.009024454
2013,h4958,0.05,0.05,0.187933405,0.068572565,0.016145231,0.009599748
2013,h4959,0.05,0.05,0.18636418,0.067394763,0.016145231,0.009983278
2013,h4960,0.05,0.05,0.180321417,0.063688,0.016145231,0.010098337
2013,h4961,0.05,0.05,0.16978519,0.059410181,0.010517097,0.009657278
2013,h4962,0.05,0.05,0.155587438,0.055213942,0.006929715,0.006799982
2013,h4963,0.05,0.05,0.158870357,0.052552415,0.000421809,0.004928357
2013,h4964,0.05,0.05,0.177596445,0.051328724,0.001827838,0.004928357
2013,h4965,0.05,0.05,0.19705982,0.051986458,0.009918531,0.007670594
2013,h4966,0.05,0.05,0.198509485,0.052348466,0.020596317,0.010773349
2013,h4967,0.05,0.05,0.202913279,0.052817548,0.025923159,0.010926761
2013,h4968,0.05,0.05,0.205254663,0.051670338,0.028012116,0.010926761
2013,h4969,0.05,0.05,0.206026821,0.051721325,0.028012116,0.011156879
2013,h4970,0.05,0.05,0.195017336,0.051129874,0.029197198,0.011847232
2013,h4971,0.05,0.05,0.187061613,0.050156021,0.029578834,0.011847232
2013,h4972,0.05,0.05,0.173536386,0.049977566,0.029578834,0.011847232
2013,h4973,0.05,0.05,0.166596923,0.051099282,0.029578834,0.011847232
2013,h4974,0.05,0.05,0.159901562,0.05482644,0.029578834,0.011847232
2013,h4975,0.05,0.05,0.146769887,0.055020191,0.029157025,0.011847232
2013,h4976,0.05,0.05,0.137553802,0.054184002,0.029157025,0.011847232
2013,h4977,0.05,0.05,0.150237127,0.054790749,0.029157025,0.012652645
2013,h4978,0.05,0.05,0.173655946,0.056549804,0.031406672,0.013726528
2013,h4979,0.05,0.05,0.17417404,0.054938612,0.040349017,0.013726528
2013,h4980,0.05,0.05,0.17557887,0.05628977,0.040349017,0.012671821
2013,h4981,0.05,0.05,0.176191615,0.060297357,0.040349017,0.011904762
2013,h4982,0.05,0.05,0.166920732,0.058869718,0.040349017,0.011329467
2013,h4983,0.05,0.05,0.171125259,0.058242576,0.040349017,0.010945938
2013,h4984,0.05,0.05,0.172963494,0.05862498,0.040349017,0.010830879
2013,h4985,0.05,0.05,0.183519648,0.059879263,0.040349017,0.010600761
2013,h4986,0.05,0.05,0.202988004,0.061118249,0.043000386,0.010600761
2013,h4987,0.05,0.05,0.215631476,0.061572035,0.048861518,0.01143302
2013,h4988,0.05,0.05,0.207566157,0.061250816,0.060491387,0.014677682
2013,h4989,0.05,0.05,0.18818747,0.060022026,0.060121802,0.012698668
2013,h4990,0.05,0.05,0.187564762,0.063759382,0.049444016,0.009404148
2013,h4991,0.05,0.05,0.181003906,0.063840961,0.044117174,0.009250736
2013,h4992,0.05,0.05,0.181188227,0.063815467,0.042028217,0.009250736
2013,h4993,0.05,0.05,0.176480552,0.064304944,0.042028217,0.009020619
2013,h4994,0.05,0.05,0.175563925,0.064661853,0.040843135,0.008330265
2013,h4995,0.05,0.05,0.174941216,0.064646557,0.040461499,0.008330265
2013,h4996,0.05,0.05,0.177656225,0.063749184,0.040461499,0.008330265
2013,h4997,0.05,0.05,0.17994281,0.061633219,0.040461499,0.008483677
2013,h4998,0.05,0.05,0.179514387,0.056687469,0.040461499,0.008483677
2013,h4999,0.05,0.05,0.182423681,0.055621839,0.040461499,0.008483677
2013,h5000,0.05,0.05,0.186179858,0.058665769,0.040461499,0.008483677
2013,h5001,0.05,0.05,0.17525008,0.058502611,0.040461499,0.007678265
2013,h5002,0.05,0.05,0.158397099,0.059063469,0.038211852,0.006604381
2013,h5003,0.05,0.05,0.157171608,0.059328602,0.029269508,0.005530498
2013,h5004,0.05,0.05,0.153609716,0.06063897,0.029269508,0.004993557
2013,h5005,0.05,0.05,0.149953172,0.060220876,0.029269508,0.004993557
2013,h5006,0.05,0.05,0.149305556,0.062188979,0.029912264,0.004993557
2013,h5007,0.05,0.05,0.143262793,0.073452031,0.029912264,0.004993557
2013,h5008,0.05,0.05,0.140642436,0.085515582,0.029912264,0.008828854
2013,h5009,0.05,0.05,0.128138451,0.086540423,0.029912264,0.008828854
2013,h5010,0.05,0.05,0.106189224,0.084526432,0.027260895,0.008828854
2013,h5011,0.05,0.05,0.080409095,0.082777574,0.021399762,0.007996594
2013,h5012,0.05,0.05,0.066036984,0.088539117,0.008363864,0.004751933
2013,h5013,0.05,0.05,0.0651901,0.100230462,0.000642756,0.003988709
2013,h5014,0.05,0.05,0.065205045,0.104136074,0.000642756,0.003988709
2013,h5015,0.05,0.05,0.069384664,0.114960638,0.000642756,0.003988709
2013,h5016,0.05,0.05,0.066500279,0.125667931,0.000642756,0.003988709
2013,h5017,0.05,0.05,0.066071856,0.133015174,0.000642756,0.003988709
2013,h5018,0.05,0.05,0.066286067,0.133887053,0.000642756,0.003988709
2013,h5019,0.05,0.05,0.065847681,0.13536568,0.000642756,0.003988709
2013,h5020,0.05,0.05,0.063287103,0.142498776,0.000642756,0.003988709
2013,h5021,0.05,0.05,0.064577355,0.153557881,0.000642756,0.003835297
2013,h5022,0.05,0.05,0.06462219,0.163189346,0.000642756,0.003835297
2013,h5023,0.05,0.05,0.062056632,0.171107644,0.000642756,0.003835297
2013,h5024,0.05,0.05,0.059351586,0.173177721,0.000642756,0.004142121
2013,h5025,0.05,0.05,0.054021202,0.175574115,0.000642756,0.004142121
2013,h5026,0.05,0.05,0.046105332,0.177348466,0.000642756,0.004142121
2013,h5027,0.05,0.05,0.044909732,0.18635279,0.000642756,0.004142121
2013,h5028,0.05,0.05,0.045009366,0.191803312,0.000642756,0.004717415
2013,h5029,0.05,0.05,0.044904751,0.199619636,0.000642756,0.004717415
2013,h5030,0.05,0.05,0.04293201,0.20700257,0,0.004717415
2013,h5031,0.05,0.05,0.043026662,0.206242862,0,0.004717415
2013,h5032,0.05,0.05,0.043514865,0.21139256,0.004017226,0.000882118
2013,h5033,0.05,0.05,0.04418739,0.225827011,0.012959571,0.002032707
2013,h5034,0.05,0.05,0.043823729,0.239879059,0.022034484,0.002032707
2013,h5035,0.05,0.05,0.044117647,0.24782285,0.022034484,0.002032707
2013,h5036,0.05,0.05,0.044874861,0.252437184,0.022034484,0.002032707
2013,h5037,0.05,0.05,0.044994421,0.249143417,0.022034484,0.002032707
2013,h5038,0.05,0.05,0.041950622,0.242377427,0.022034484,0.002032707
2013,h5039,0.05,0.05,0.037447194,0.234943506,0.022034484,0.002032707
2013,h5040,0.05,0.05,0.036251594,0.232868331,0.022034484,0.002032707
2013,h5041,0.05,0.05,0.037158258,0.23425518,0.022034484,0.002032707
2013,h5042,0.05,0.05,0.042951937,0.233301721,0.022034484,0.002032707
2013,h5043,0.05,0.05,0.043166149,0.232547112,0.022034484,0.002032707
2013,h5044,0.05,0.05,0.041895823,0.225842307,0.022034484,0.002032707
2013,h5045,0.05,0.05,0.036057309,0.217261176,0.022034484,0.002646355
2013,h5046,0.05,0.05,0.033023474,0.211101933,0.022034484,0.002646355
2013,h5047,0.05,0.05,0.033890284,0.202994983,0.022034484,0.002646355
2013,h5048,0.05,0.05,0.034876654,0.198533611,0.022034484,0.002339531
2013,h5049,0.05,0.05,0.033247649,0.196234092,0.022034484,0.002339531
2013,h5050,0.05,0.05,0.033616292,0.208363926,0.022255431,0.003233155
2013,h5051,0.05,0.05,0.033596365,0.211071341,0.023139221,0.007574712
2013,h5052,0.05,0.05,0.033596365,0.20878202,0.023360168,0.007517182
2013,h5053,0.05,0.05,0.039504623,0.198870126,0.023360168,0.007517182
2013,h5054,0.05,0.05,0.054330065,0.194612702,0.030036798,0.00768977
2013,h5055,0.05,0.05,0.056596724,0.184675314,0.034070093,0.0077473
2013,h5056,0.05,0.05,0.055764786,0.17397312,0.030052867,0.008360947
2013,h5057,0.05,0.05,0.055565519,0.170271455,0.022130897,0.016261659
2013,h5058,0.05,0.05,0.055555556,0.171449258,0.014381669,0.032638378
2013,h5059,0.05,0.05,0.055615336,0.169644314,0.014823563,0.039656971
2013,h5060,0.05,0.05,0.055216802,0.163862376,0.015044511,0.04113356
2013,h5061,0.05,0.05,0.055505739,0.161144763,0.015044511,0.04113356
2013,h5062,0.05,0.05,0.055754822,0.159502978,0.015044511,0.04113356
2013,h5063,0.05,0.05,0.055500757,0.156265296,0.015044511,0.04113356
2013,h5064,0.05,0.05,0.05326897,0.151202276,0.015044511,0.04113356
2013,h5065,0.05,0.05,0.049517775,0.142901574,0.015044511,0.04113356
2013,h5066,0.05,0.05,0.04436673,0.148321504,0.015044511,0.04113356
2013,h5067,0.05,0.05,0.043564682,0.152084353,0.015044511,0.04113356
2013,h5068,0.05,0.05,0.043415232,0.154898842,0.015044511,0.04113356
2013,h5069,0.05,0.05,0.043724095,0.155633056,0.015044511,0.040519913
2013,h5070,0.05,0.05,0.043983142,0.155194567,0.015044511,0.040519913
2013,h5071,0.05,0.05,0.041432528,0.15573503,0.015044511,0.040519913
2013,h5072,0.05,0.05,0.038234298,0.158060042,0.015044511,0.040519913
2013,h5073,0.05,0.05,0.039414953,0.161756608,0.015044511,0.040519913
2013,h5074,0.05,0.05,0.038921768,0.154302292,0.014823563,0.039626289
2013,h5075,0.05,0.05,0.039180815,0.154501142,0.013939774,0.035284732
2013,h5076,0.05,0.05,0.04015224,0.166161894,0.013718826,0.035227203
2013,h5077,0.05,0.05,0.035051012,0.182829581,0.013718826,0.039906265
2013,h5078,0.05,0.05,0.020987765,0.191823707,0.007042197,0.043089562
2013,h5079,0.05,0.05,0.018556711,0.200155001,0.003008902,0.043032032
2013,h5080,0.05,0.05,0.01920931,0.196851036,0.003008902,0.044144269
2013,h5081,0.05,0.05,0.019837,0.185649168,0.001988527,0.036818851
2013,h5082,0.05,0.05,0.022671569,0.173004364,0.000662842,0.021285898
2013,h5083,0.05,0.05,0.024350391,0.169006975,0.000220947,0.014267305
2013,h5084,0.05,0.05,0.030044436,0.165147251,0,0.012790716
2013,h5085,0.05,0.05,0.035065957,0.160568608,0,0.012790716
2013,h5086,0.05,0.05,0.038647776,0.161955458,0,0.012790716
2013,h5087,0.05,0.05,0.039185796,0.161017295,0,0.012790716
2013,h5088,0.05,0.05,0.04287223,0.159319424,0,0.012790716
2013,h5089,0.05,0.05,0.043913399,0.162536711,0,0.012790716
2013,h5090,0.05,0.05,0.043993105,0.161624041,0,0.012790716
2013,h5091,0.05,0.05,0.044167464,0.161731114,0,0.012790716
2013,h5092,0.05,0.05,0.044162482,0.157993759,0,0.012790716
2013,h5093,0.05,0.05,0.044949586,0.154302292,0,0.012790716
2013,h5094,0.05,0.05,0.046912363,0.152711495,0,0.012790716
2013,h5095,0.05,0.05,0.047450383,0.155255751,0,0.012790716
2013,h5096,0.05,0.05,0.049378288,0.154266601,0,0.012790716
2013,h5097,0.05,0.05,0.050982385,0.149178088,0,0.012790716
2013,h5098,0.05,0.05,0.054897975,0.141581008,0,0.012790716
2013,h5099,0.05,0.05,0.055570501,0.129354299,0,0.013097539
2013,h5100,0.05,0.05,0.054838195,0.11277839,0,0.014018011
2013,h5101,0.05,0.05,0.054648892,0.097410875,0,0.009338948
2013,h5102,0.05,0.05,0.05422545,0.096284059,0,0.005983063
2013,h5103,0.05,0.05,0.054444644,0.100470101,0,0.007555535
2013,h5104,0.05,0.05,0.055445959,0.098073707,0,0.014420717
2013,h5105,0.05,0.05,0.057518333,0.097645415,0,0.012694833
2013,h5106,0.05,0.05,0.060866013,0.097523046,0,0.011851068
2013,h5107,0.05,0.05,0.067297346,0.098017621,0,0.011851068
2013,h5108,0.05,0.05,0.076981707,0.100424213,6.43E-05,0.01227295
2013,h5109,0.05,0.05,0.081310776,0.101561225,0.00028924,0.013860763
2013,h5110,0.05,0.05,0.080125139,0.102759422,0.001333719,0.013860763
2013,h5111,0.05,0.05,0.080742866,0.107705172,0.001333719,0.013860763
2013,h5112,0.05,0.05,0.077215846,0.106945464,0.001333719,0.013860763
2013,h5113,0.05,0.05,0.080468875,0.102524882,0.001333719,0.013860763
2013,h5114,0.05,0.05,0.090845688,0.098175681,0.001333719,0.013860763
2013,h5115,0.05,0.05,0.093530807,0.093556249,0.001333719,0.013860763
2013,h5116,0.05,0.05,0.099199944,0.094213983,0.001333719,0.013860763
2013,h5117,0.05,0.05,0.098896062,0.0945403,0.001333719,0.013860763
2013,h5118,0.05,0.05,0.09646999,0.095580437,0.001333719,0.013860763
2013,h5119,0.05,0.05,0.096400247,0.095906755,0.001333719,0.013860763
2013,h5120,0.05,0.05,0.09470648,0.099669604,0.001333719,0.013860763
2013,h5121,0.05,0.05,0.094716443,0.107735764,0.001333719,0.013860763
2013,h5122,0.05,0.05,0.091104735,0.107373756,0.001333719,0.013860763
2013,h5123,0.05,0.05,0.090756018,0.10886258,0.001333719,0.013975822
2013,h5124,0.05,0.05,0.096943249,0.118463452,0.0017957,0.01355394
2013,h5125,0.05,0.05,0.100266021,0.124648189,0.003679779,0.015318176
2013,h5126,0.05,0.05,0.101476566,0.112217531,0.003679779,0.015318176
2013,h5127,0.05,0.05,0.104076997,0.099343286,0.003679779,0.013745704
2013,h5128,0.05,0.05,0.103175315,0.101413363,0.003679779,0.005346404
2013,h5129,0.05,0.05,0.104226447,0.100301844,0.003679779,0.005346404
2013,h5130,0.05,0.05,0.102159055,0.098858908,0.003679779,0.005346404
2013,h5131,0.05,0.05,0.095528455,0.098914994,0.003679779,0.005346404
2013,h5132,0.05,0.05,0.084135382,0.096554291,0.003615503,0.004924521
2013,h5133,0.05,0.05,0.080683086,0.094677965,0.003390539,0.003336708
2013,h5134,0.05,0.05,0.080553563,0.092439631,0.00234606,0.003336708
2013,h5135,0.05,0.05,0.080772756,0.087473487,0.00234606,0.003336708
2013,h5136,0.05,0.05,0.08416029,0.086280388,0.00234606,0.003336708
2013,h5137,0.05,0.05,0.083193847,0.086147822,0.00234606,0.003336708
2013,h5138,0.05,0.05,0.073992707,0.085592062,0.003089247,0.003336708
2013,h5139,0.05,0.05,0.073115933,0.085688938,0.003089247,0.003336708
2013,h5140,0.05,0.05,0.068851626,0.085184165,0.003089247,0.003336708
2013,h5141,0.05,0.05,0.068502909,0.085816406,0.003089247,0.003336708
2013,h5142,0.05,0.05,0.070904073,0.083985968,0.003089247,0.003336708
2013,h5143,0.05,0.05,0.073818348,0.081309145,0.003089247,0.003336708
2013,h5144,0.05,0.05,0.074231827,0.076077868,0.003089247,0.003336708
2013,h5145,0.05,0.05,0.071626415,0.071198401,0.003089247,0.003336708
2013,h5146,0.05,0.05,0.076299219,0.081298948,0.003089247,0.003336708
2013,h5147,0.05,0.05,0.081345648,0.092240782,0.003249936,0.003781603
2013,h5148,0.05,0.05,0.078531006,0.085841899,0.004567586,0.011394667
2013,h5149,0.05,0.05,0.074879444,0.076965043,0.002763851,0.010063819
2013,h5150,0.05,0.05,0.079895983,0.077077215,0.002763851,0.010063819
2013,h5151,0.05,0.05,0.082969672,0.07689876,0.002763851,0.010063819
2013,h5152,0.05,0.05,0.082541248,0.075685267,0.002763851,0.009872054
2013,h5153,0.05,0.05,0.079761478,0.079228871,0.002763851,0.009872054
2013,h5154,0.05,0.05,0.075995337,0.080661609,0.002763851,0.009872054
2013,h5155,0.05,0.05,0.075387574,0.082073952,0.002763851,0.009872054
2013,h5156,0.05,0.05,0.076040172,0.091302619,0.002763851,0.010063819
2013,h5157,0.05,0.05,0.070734696,0.09517254,0.002763851,0.010063819
2013,h5158,0.05,0.05,0.068567671,0.097364986,0.002763851,0.010063819
2013,h5159,0.05,0.05,0.067013391,0.096890806,0.002763851,0.010063819
2013,h5160,0.05,0.05,0.06229077,0.095891459,0.002763851,0.010063819
2013,h5161,0.05,0.05,0.059501036,0.096350343,0.002763851,0.010063819
2013,h5162,0.05,0.05,0.057901921,0.101296092,0.002020665,0.010063819
2013,h5163,0.05,0.05,0.055580464,0.10407489,0.002020665,0.010063819
2013,h5164,0.05,0.05,0.055007572,0.111177394,0.002020665,0.010063819
2013,h5165,0.05,0.05,0.056875697,0.119840104,0.002020665,0.010063819
2013,h5166,0.05,0.05,0.055391161,0.124750163,0.002020665,0.010063819
2013,h5167,0.05,0.05,0.0522826,0.127513665,0.002342043,0.010811702
2013,h5168,0.05,0.05,0.055087279,0.140556167,0.002342043,0.010811702
2013,h5169,0.05,0.05,0.057772398,0.148663118,0.002342043,0.010811702
2013,h5170,0.05,0.05,0.053009923,0.141805352,0.002342043,0.010811702
2013,h5171,0.05,0.05,0.047310896,0.135824564,0.002181354,0.009944925
2013,h5172,0.05,0.05,0.044311932,0.145741557,0.000401723,0.001373036
2013,h5173,0.05,0.05,0.044282042,0.159579458,0.000321378,0.000939648
2013,h5174,0.05,0.05,0.038857006,0.175574115,0.000321378,0.000939648
2013,h5175,0.05,0.05,0.03325263,0.186072361,0.000321378,0.000939648
2013,h5176,0.05,0.05,0.033451897,0.185516601,0.000321378,0.000939648
2013,h5177,0.05,0.05,0.032276223,0.182783692,0.000321378,0.000939648
2013,h5178,0.05,0.05,0.031802965,0.189396721,0.000321378,0.000939648
2013,h5179,0.05,0.05,0.033471824,0.192226505,0.000321378,0.000939648
2013,h5180,0.05,0.05,0.040640443,0.183655572,0.000321378,0.000747883
2013,h5181,0.05,0.05,0.049433086,0.181855727,0.000321378,0.000747883
2013,h5182,0.05,0.05,0.05162502,0.180693221,0.000321378,0.000747883
2013,h5183,0.05,0.05,0.053652559,0.185414627,0.000321378,0.000747883
2013,h5184,0.05,0.05,0.057065001,0.190120737,0.000482067,0.00174506
2013,h5185,0.05,0.05,0.057787343,0.196805148,0.000642756,0.003509297
2013,h5186,0.05,0.05,0.058096206,0.194561715,0.000642756,0.003509297
2013,h5187,0.05,0.05,0.058444923,0.195091981,0.000642756,0.003509297
2013,h5188,0.05,0.05,0.057463534,0.189177476,0.000642756,0.003509297
2013,h5189,0.05,0.05,0.055286546,0.18176395,0.000642756,0.003509297
2013,h5190,0.05,0.05,0.058519648,0.17883729,0.000642756,0.003509297
2013,h5191,0.05,0.05,0.061045353,0.17598711,0.000321378,0.003010708
2013,h5192,0.05,0.05,0.057089909,0.164311062,0.000321378,0.003758591
2013,h5193,0.05,0.05,0.055012554,0.155199666,0.000321378,0.003950356
2013,h5194,0.05,0.05,0.055590427,0.163836882,0.000321378,0.003950356
2013,h5195,0.05,0.05,0.057139726,0.172448605,0.001446201,0.009803019
2013,h5196,0.05,0.05,0.056950422,0.165351199,0.001446201,0.009803019
2013,h5197,0.05,0.05,0.056781046,0.152196525,0.001446201,0.009803019
2013,h5198,0.05,0.05,0.055705006,0.139740374,0.001446201,0.009803019
2013,h5199,0.05,0.05,0.055475849,0.130588187,0.001446201,0.009803019
2013,h5200,0.05,0.05,0.065623505,0.13156714,0.001900148,0.010401325
2013,h5201,0.05,0.05,0.072587877,0.131975037,0.00406945,0.011160714
2013,h5202,0.05,0.05,0.076702734,0.124092429,0.004302449,0.011605609
2013,h5203,0.05,0.05,0.07373366,0.120008362,0.004302449,0.011605609
2013,h5204,0.05,0.05,0.062176192,0.127039484,0.004302449,0.011605609
2013,h5205,0.05,0.05,0.055540611,0.142758811,0.005266583,0.013856928
2013,h5206,0.05,0.05,0.054414754,0.148280715,0.006752957,0.016944342
2013,h5207,0.05,0.05,0.05368743,0.150090757,0.006752957,0.016944342
2013,h5208,0.05,0.05,0.051191615,0.151110499,0.006873473,0.017903166
2013,h5209,0.05,0.05,0.049388251,0.144808492,0.006712784,0.01613893
2013,h5210,0.05,0.05,0.0489947,0.142519171,0.008102745,0.01613893
2013,h5211,0.05,0.05,0.049169058,0.139250897,0.008102745,0.01613893
2013,h5212,0.05,0.05,0.05177447,0.13821076,0.008102745,0.01613893
2013,h5213,0.05,0.05,0.05252172,0.136625061,0.008102745,0.01613893
2013,h5214,0.05,0.05,0.049318508,0.134080804,0.008102745,0.01613893
2013,h5215,0.05,0.05,0.047554998,0.133474058,0.008102745,0.015889635
2013,h5216,0.05,0.05,0.048631038,0.133489354,0.008183089,0.016119753
2013,h5217,0.05,0.05,0.04974195,0.136839207,0.008183089,0.015927988
2013,h5218,0.05,0.05,0.058629244,0.126835536,0.008183089,0.015927988
2013,h5219,0.05,0.05,0.079402798,0.115093204,0.007058266,0.010075325
2013,h5220,0.05,0.05,0.089022398,0.107944812,0.007058266,0.010075325
2013,h5221,0.05,0.05,0.088887893,0.111891214,0.007058266,0.010075325
2013,h5222,0.05,0.05,0.090173163,0.123317425,0.007058266,0.010075325
2013,h5223,0.05,0.05,0.090447154,0.12828357,0.007058266,0.010075325
2013,h5224,0.05,0.05,0.082481468,0.126514317,0.006604319,0.009477019
2013,h5225,0.05,0.05,0.079069026,0.125509871,0.004435017,0.00871763
2013,h5226,0.05,0.05,0.074969114,0.126045236,0.004202018,0.008272736
2013,h5227,0.05,0.05,0.076164714,0.127263828,0.004202018,0.008272736
2013,h5228,0.05,0.05,0.075621712,0.121415606,0.004202018,0.008272736
2013,h5229,0.05,0.05,0.072632712,0.106389705,0.003237884,0.006021416
2013,h5230,0.05,0.05,0.07268751,0.099934736,0.00175151,0.002934002
2013,h5231,0.05,0.05,0.078745218,0.094713656,0.00175151,0.002934002
2013,h5232,0.05,0.05,0.083552527,0.090155409,0.001470305,0.000978001
2013,h5233,0.05,0.05,0.086855372,0.090904919,0.001470305,0.000978001
2013,h5234,0.05,0.05,0.089734776,0.091210842,8.03E-05,0.000978001
2013,h5235,0.05,0.05,0.0940489,0.091669726,8.03E-05,0.000978001
2013,h5236,0.05,0.05,0.093351467,0.091547357,8.03E-05,0.000978001
2013,h5237,0.05,0.05,0.092514546,0.092873022,8.03E-05,0.000978001
2013,h5238,0.05,0.05,0.09210605,0.096238171,8.03E-05,0.000978001
2013,h5239,0.05,0.05,0.096385302,0.097222222,8.03E-05,0.000978001
2013,h5240,0.05,0.05,0.099214889,0.096681759,0,0
2013,h5241,0.05,0.05,0.10525267,0.094030429,0,0
2013,h5242,0.05,0.05,0.098303244,0.092541605,0,0
2013,h5243,0.05,0.05,0.075980392,0.096574686,0,0
2013,h5244,0.05,0.05,0.066161526,0.10846488,0,0
2013,h5245,0.05,0.05,0.066231269,0.110091369,0,0
2013,h5246,0.05,0.05,0.06524988,0.097053965,0,0
2013,h5247,0.05,0.05,0.065807827,0.103978014,0,0
2013,h5248,0.05,0.05,0.063775307,0.11775983,0,0
2013,h5249,0.05,0.05,0.062235972,0.137950726,0,0
2013,h5250,0.05,0.05,0.063451498,0.153950481,0.002088957,0.00245459
2013,h5251,0.05,0.05,0.062659413,0.162628488,0.003695848,0.004065415
2013,h5252,0.05,0.05,0.062594652,0.164290667,0.003695848,0.004065415
2013,h5253,0.05,0.05,0.062355532,0.163225037,0.003695848,0.004065415
2013,h5254,0.05,0.05,0.062046668,0.162526513,0.003695848,0.004065415
2013,h5255,0.05,0.05,0.06091583,0.162552007,0.003695848,0.004065415
2013,h5256,0.05,0.05,0.056940459,0.165417482,0.003695848,0.004065415
2013,h5257,0.05,0.05,0.054599075,0.168242168,0.003695848,0.004065415
2013,h5258,0.05,0.05,0.053024868,0.174992862,0.003695848,0.004065415
2013,h5259,0.05,0.05,0.048277339,0.175105033,0.003695848,0.004065415
2013,h5260,0.05,0.05,0.047594851,0.175084639,0.003695848,0.004065415
2013,h5261,0.05,0.05,0.049253746,0.173320485,0.003695848,0.004065415
2013,h5262,0.05,0.05,0.049826638,0.175298784,0.003695848,0.004065415
2013,h5263,0.05,0.05,0.044854934,0.177322973,0.003695848,0.004065415
2013,h5264,0.05,0.05,0.041875897,0.178531367,0.004579637,0.004659886
2013,h5265,0.05,0.05,0.034836801,0.180305719,0.005752667,0.005254357
2013,h5266,0.05,0.05,0.032261278,0.186592429,0.005752667,0.005254357
2013,h5267,0.05,0.05,0.032306114,0.189034712,0.005752667,0.005254357
2013,h5268,0.05,0.05,0.031992268,0.180555556,0.005752667,0.005254357
2013,h5269,0.05,0.05,0.031982305,0.180336311,0.005752667,0.005254357
2013,h5270,0.05,0.05,0.031837837,0.185822524,0.006716802,0.006635064
2013,h5271,0.05,0.05,0.03157879,0.180377101,0.007198869,0.007325417
2013,h5272,0.05,0.05,0.031110513,0.176048295,0.007198869,0.007325417
2013,h5273,0.05,0.05,0.029018213,0.168925396,0.007198869,0.007325417
2013,h5274,0.05,0.05,0.027937191,0.166579989,0.005109911,0.004870827
2013,h5275,0.05,0.05,0.028051769,0.167232624,0.003503021,0.003260002
2013,h5276,0.05,0.05,0.028111549,0.173911935,0.003503021,0.003260002
2013,h5277,0.05,0.05,0.02814144,0.18461413,0.003503021,0.003260002
2013,h5278,0.05,0.05,0.029581141,0.196050538,0.003503021,0.003260002
2013,h5279,0.05,0.05,0.024121234,0.198441834,0.003503021,0.003260002
2013,h5280,0.05,0.05,0.022865854,0.199833782,0.003503021,0.003260002
2013,h5281,0.05,0.05,0.022666587,0.20059349,0.003503021,0.003260002
2013,h5282,0.05,0.05,0.023712737,0.204957987,0.003503021,0.003260002
2013,h5283,0.05,0.05,0.025541009,0.213467735,0.003503021,0.003260002
2013,h5284,0.05,0.05,0.025496174,0.220300008,0.003503021,0.003260002
2013,h5285,0.05,0.05,0.024823649,0.226122736,0.003503021,0.003260002
2013,h5286,0.05,0.05,0.024285629,0.225546582,0.003503021,0.003260002
2013,h5287,0.05,0.05,0.024275666,0.225546582,0.003503021,0.003260002
2013,h5288,0.05,0.05,0.023652957,0.223568282,0.00277992,0.004046238
2013,h5289,0.05,0.05,0.023797425,0.224322891,0.00160689,0.003451767
2013,h5290,0.05,0.05,0.026372948,0.226112539,0.001968441,0.005024239
2013,h5291,0.05,0.05,0.029227443,0.22757077,0.002289819,0.007018594
2013,h5292,0.05,0.05,0.036276502,0.243968225,0.005632151,0.015448576
2013,h5293,0.05,0.05,0.042085127,0.256653818,0.015659146,0.027092538
2013,h5294,0.05,0.05,0.046135222,0.26380731,0.024159596,0.038276264
2013,h5295,0.05,0.05,0.047953531,0.264113232,0.032354737,0.049705449
2013,h5296,0.05,0.05,0.050025905,0.262940529,0.040871256,0.05346404
2013,h5297,0.05,0.05,0.055909254,0.270022638,0.044900533,0.06050181
2013,h5298,0.05,0.05,0.059227044,0.268243188,0.052742158,0.07225316
2013,h5299,0.05,0.05,0.062773992,0.266489232,0.060949351,0.080614108
2013,h5300,0.05,0.05,0.064288419,0.260885748,0.063066429,0.084027522
2013,h5301,0.05,0.05,0.067506576,0.260054658,0.063066429,0.084027522
2013,h5302,0.05,0.05,0.067840348,0.260605319,0.063066429,0.084027522
2013,h5303,0.05,0.05,0.067287382,0.260018967,0.063066429,0.084027522
2013,h5304,0.05,0.05,0.068104376,0.263185267,0.063066429,0.084027522
2013,h5305,0.05,0.05,0.069733381,0.267972956,0.063066429,0.084027522
2013,h5306,0.05,0.05,0.066983501,0.259391826,0.063066429,0.084027522
2013,h5307,0.05,0.05,0.06498087,0.25261054,0.063066429,0.084027522
2013,h5308,0.05,0.05,0.063630839,0.249046541,0.063066429,0.084027522
2013,h5309,0.05,0.05,0.062963295,0.246583864,0.063066429,0.084027522
2013,h5310,0.05,0.05,0.062006815,0.243035161,0.063066429,0.084027522
